guid,listing_id,url,title,price_original,currency,price_kes,price_tier,price_tier_encoded,price_delta,relative_price_ratio,category,category_encoded,category_popularity,subcategory,subcategory_encoded,location,location_type,location_type_encoded,domain,domain_encoded,domain_popularity,description,seller_name,image_count,has_images,image_rich,title_length,title_word_count,has_description,description_length,timestamp,crawl_source,crawl_source_encoded,first_seen,days_listed,days_since_posting,freshness_score,is_weekend,hour_of_day,day_of_week,month,quarter,season,season_encoded,currency_encoded
-mxCQQj9Ds5fZTvvWGvgSCec,JIJI-F43BD4216609,https://jiji.co.tz/fashion-skirt-designer-collection---new-season-mxCQQj9Ds5fZTvvWGvgSCec,Skirt Designer Collection - New Season,16220.0,TZS,859.66,budget,0,0.0,0.21,Fashion,2,12.0,Clothing,11,Major City,other_area,2,jiji.co.tz,1,0.35,Well maintained clothing. Reason for selling: upgrading. All documents available.,Amazon Export,3,1,0,38,6,1,81,2023-07-25 02:16:40,wayback,2,2023-07-25 02:16:40,0,508,0.055762081784386616,0,2,1,7,3,Winter,3,2
-muCq1GNLLKv0MYRsMfihslQ,JIJI-0868B38B5F20,https://jiji.co.za/property-warehouse-50---industrial-area-muCq1GNLLKv0MYRsMfihslQ,Warehouse 50 - Industrial Area,32339950.0,ZAR,252251610.0,luxury,2,0.0,35.0,Property,5,18.0,Commercial,12,Major City,other_area,2,jiji.co.za,3,0.65,Imported item. Still under warranty. Excellent investment opportunity.,Quality Goods KE,4,1,1,30,5,1,70,2024-10-04 15:07:57,common_crawl,0,2024-10-04 15:07:57,0,70,0.3,0,15,4,10,4,Spring,1,4
-mfbVsrHkCUVIhhWZwZcSH9g,JIJI-DF4CB667F940,https://jiji.co.tz/home & garden-jacket---like-new-mfbVsrHkCUVIhhWZwZcSH9g,Jacket - Like New,127430.0,TZS,6753.79,economy,1,0.0,0.74,Home & Garden,3,10.0,Kitchen,24,Major City,other_area,2,jiji.co.tz,1,0.35,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Amazon Export,1,1,0,17,4,1,85,2024-11-19 03:28:01,common_crawl,0,2024-11-19 03:28:01,0,25,0.5454545454545454,0,3,1,11,4,Spring,1,2
-m91h1pSZVPEJqzCN2fFr6w6,JIJI-73D2D9FA3796,https://jiji.co.ke/electronics-smart-watch-tecno---fitness-tracker-m91h1pSZVPEJqzCN2fFr6w6,Smart Watch Tecno - Fitness Tracker,140060.0,KES,140060.0,mid_range,3,0.0,8.06,Electronics,1,22.0,Mobile Phones,29,Garissa,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Trust Dealer Kenya,3,1,0,35,6,1,81,2022-11-20 16:04:00,hybrid,1,2022-11-20 16:04:00,0,754,0.03826530612244898,1,16,6,11,4,Spring,1,0
-m42s22fwfPOdMTUAffneKGB,JIJI-6E1D95F3C9D7,https://jiji.co.ke/vehicles-bmw-3-series---like-new---low-mileage-m42s22fwfPOdMTUAffneKGB,BMW 3 Series - Like New - Low Mileage,647920.0,KES,647920.0,premium,4,0.0,1.83,Vehicles,7,25.0,Motorcycles,30,Machakos County,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Direct Owner,3,1,0,37,9,1,81,2024-04-23 22:25:50,common_crawl,0,2024-04-23 22:25:50,0,234,0.11363636363636363,0,22,1,4,2,Autumn,0,0
-m3ihTvAXpNpLSr6b02mLlyO,JIJI-A3242596B304,https://jiji.co.ug/home & garden-pants---mint-m3ihTvAXpNpLSr6b02mLlyO,Pants - Mint,70890.0,UGX,5529.42,economy,1,0.0,0.61,Home & Garden,3,10.0,Kitchen,24,Major City,other_area,2,jiji.co.ug,2,0.25,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Jumia Seller,3,1,0,12,3,1,85,2022-05-04 14:29:23,wayback,2,2022-05-04 14:29:23,0,954,0.030487804878048783,0,14,2,5,2,Autumn,0,3
-mRfHMrtFmYHyNZQeRT0dfAC,JIJI-B3F3A381EFFB,https://jiji.com.ng/property-3-bedroom-house-in-kiambu-county---dsq-mRfHMrtFmYHyNZQeRT0dfAC,3 Bedroom House in Kiambu County - DSQ,34355030.0,NGN,2920177.55,premium,4,0.0,0.41,Property,5,18.0,Land,25,Major City,other_area,2,jiji.com.ng,4,0.85,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Mombasa Trader,1,1,0,38,8,1,79,2024-10-20 20:38:22,common_crawl,0,2024-10-20 20:38:22,0,54,0.35714285714285715,1,20,6,10,4,Spring,1,1
-m3PhTa1acw5l7cXSOnp4tZJ,JIJI-90D1032820BD,https://jiji.com.ng/vehicles-ford-premium-pickup---workhorse-m3PhTa1acw5l7cXSOnp4tZJ,Ford Premium Pickup - Workhorse,1544820.0,NGN,131309.7,mid_range,3,0.0,0.37,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.com.ng,4,0.85,Brand new condition. Bought recently but no longer needed. First to see will buy.,Kenyan Seller,5,1,1,31,5,1,81,2022-11-05 00:13:55,hybrid,1,2022-11-05 00:13:55,0,770,0.0375,1,0,5,11,4,Spring,1,1
-mv026aO0TgGoEd9Sf53GRx8,JIJI-5207FD6DDD53,https://jiji.co.za/vehicles-bmw-x-series---mint---low-mileage-mv026aO0TgGoEd9Sf53GRx8,BMW X Series - Mint - Low Mileage,4330940.0,ZAR,33781332.0,luxury,2,0.0,95.4,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.za,3,0.65,Top quality item at fair price. No time wasters please. View in Major City.,Premium Items,2,1,0,33,8,1,75,2024-08-12 11:26:00,common_crawl,0,2024-08-12 11:26:00,0,124,0.1948051948051948,0,11,0,8,3,Winter,3,4
-mCC0fYsRLn1jS8ydsYk70II,JIJI-916169E25BDB,https://jiji.com.ng/vehicles-toyota-premium-2024---excellent-mCC0fYsRLn1jS8ydsYk70II,Toyota Premium 2024 - Excellent,6057180.0,NGN,514860.3,premium,4,0.0,1.45,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained cars. Reason for selling: upgrading. All documents available.,Trust Dealer Kenya,2,1,0,31,5,1,77,2024-10-13 01:04:24,wayback,2,2024-10-13 01:04:24,0,62,0.32608695652173914,1,1,6,10,4,Spring,1,1
-mnlr2cMpszIdrim2GNXX9Ww,JIJI-78461E75C264,https://jiji.co.tz/property-vacant-plot-parklands---near-main-road-mnlr2cMpszIdrim2GNXX9Ww,Vacant Plot Parklands - Near Main Road,98478510.0,TZS,5219361.03,luxury,2,0.0,0.72,Property,5,18.0,Commercial,12,Major City,other_area,2,jiji.co.tz,1,0.35,Top quality item at fair price. No time wasters please. View in Major City.,Nakuru Properties,2,1,0,38,7,1,75,2022-12-22 06:24:41,hybrid,1,2022-12-22 06:24:41,0,723,0.0398406374501992,0,6,3,12,4,Summer,2,2
-mbR6IIl92EtEfonGa4miS40,JIJI-6F0EEC932C2C,https://jiji.com.ng/electronics-xiaomi-laptop-16gb-ram---no-warranty-mbR6IIl92EtEfonGa4miS40,Xiaomi Laptop 16GB RAM - No Warranty,54370.0,NGN,4621.45,budget,0,430.2422653234153,0.27,Electronics,1,22.0,Mobile Phones,29,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine electronics item in excellent condition. Located in Major City. Serious buyers only.,Kilimall Vendor,1,1,0,36,7,1,92,2023-09-21 10:43:22,hybrid,1,2023-09-21 10:43:22,0,450,0.0625,0,10,3,9,3,Spring,1,1
-m6y97cL57nJ6iUo8k2fRN2B,JIJI-E6A19B2EDE57,https://jiji.co.ke/electronics-lg-speaker-system---bluetooth-5.0-m6y97cL57nJ6iUo8k2fRN2B,LG Speaker System - Bluetooth 5.0,83080.0,KES,83080.0,mid_range,3,0.0,4.78,Electronics,1,22.0,Laptops,26,Lavington,other_area,2,jiji.co.ke,0,1.0,Top quality item at fair price. No time wasters please. View in Lavington.,Nairobi Deals,6,1,1,33,6,1,74,2023-10-15 09:30:26,common_crawl,0,2023-10-15 09:30:26,0,426,0.06578947368421052,1,9,6,10,4,Spring,1,0
-m3je68u93RAOLAdu8zI5HOs,JIJI-A4DFA18C70E0,https://jiji.co.za/vehicles-nissan-premium---like-new---negotiable-m3je68u93RAOLAdu8zI5HOs,Nissan Premium - Like New - Negotiable,3460650.0,ZAR,26993070.0,luxury,2,2090282.5009641198,76.23,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.co.za,3,0.65,Well maintained buses. Reason for selling: upgrading. All documents available.,Nakuru Properties,5,1,1,38,7,1,78,2023-01-14 13:30:30,wayback,2,2023-01-14 13:30:30,0,699,0.0411522633744856,1,13,5,1,1,Summer,2,4
-mcBqZIjRfPYzUodyG7Q6Jos,JIJI-4C45D6279D59,https://jiji.co.za/electronics-huawei-laptop-4gb-ram---warranty-available-mcBqZIjRfPYzUodyG7Q6Jos,Huawei Laptop 4GB RAM - Warranty Available,232210.0,ZAR,1811238.0,premium,4,0.0,104.27,Electronics,1,22.0,Mobile Phones,29,Major City,other_area,2,jiji.co.za,3,0.65,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Kenyan Seller,5,1,1,42,7,1,85,2024-11-30 16:40:51,common_crawl,0,2024-11-30 16:40:51,0,13,0.6976744186046512,1,16,5,11,4,Spring,1,4
-mzjKV65IgrHvzxELcriLRc3,JIJI-CD8C3D1030C9,https://jiji.co.ke/electronics-smart-watch-infinix---fitness-tracker-mzjKV65IgrHvzxELcriLRc3,Smart Watch Infinix - Fitness Tracker,72520.0,KES,72520.0,mid_range,3,0.0,4.17,Electronics,1,22.0,Laptops,26,Garissa,other_area,2,jiji.co.ke,0,1.0,Well maintained laptops. Reason for selling: upgrading. All documents available.,Premium Items,4,1,1,37,6,1,80,2024-11-23 13:36:49,common_crawl,0,2024-11-23 13:36:49,0,20,0.6000000000000001,1,13,5,11,4,Spring,1,0
-mtFi02blZZpC4RqZFNhbxKl,JIJI-4D40930ECBCA,https://jiji.co.za/jobs-pants---good-mtFi02blZZpC4RqZFNhbxKl,Pants - Good,125420.0,ZAR,978276.0,premium,4,0.0,41.02,Jobs,4,8.0,Driver,15,Major City,other_area,2,jiji.co.za,3,0.65,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Eldoret Electronics,3,1,0,12,3,1,79,2023-04-04 09:11:21,wayback,2,2023-04-04 09:11:21,0,620,0.04615384615384615,0,9,1,4,2,Autumn,0,4
-m30CnsGMKa970IKrQDururO,JIJI-F5DE344F252B,https://jiji.com.ng/services-shirt---mint-m30CnsGMKa970IKrQDururO,Shirt - Mint,9430.0,NGN,801.55,budget,0,0.0,0.3,Services,6,3.0,Beauty,4,Major City,other_area,2,jiji.com.ng,4,0.85,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Mombasa Trader,1,1,0,12,3,1,79,2023-01-06 10:41:46,hybrid,1,2023-01-06 10:41:46,0,708,0.04065040650406504,0,10,4,1,1,Summer,2,1
-mYVlQufwUtWuqs0D1K6e3F1,JIJI-81E79CCCF3F6,"https://jiji.co.ug/electronics-lg-tv-65""-smart---4k-display-mYVlQufwUtWuqs0D1K6e3F1","LG TV 65"" Smart - 4K Display",40860.0,UGX,3187.08,budget,0,0.0,0.18,Electronics,1,22.0,TVs,35,Major City,other_area,2,jiji.co.ug,2,0.25,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Trust Dealer Kenya,2,1,0,28,7,1,85,2022-09-23 22:22:21,wayback,2,2022-09-23 22:22:21,0,812,0.035629453681710214,0,22,4,9,3,Spring,1,3
-m7xcmxatZlPMpQvhxKkZssT,JIJI-0781C1F04F9B,https://jiji.co.ug/property-studio-apartment---eastleigh---ready-m7xcmxatZlPMpQvhxKkZssT,Studio Apartment - Eastleigh - Ready,89553380.0,UGX,6985163.64,luxury,2,0.0,0.97,Property,5,18.0,Land,25,Major City,other_area,2,jiji.co.ug,2,0.25,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Trust Dealer Kenya,2,1,0,36,6,1,90,2022-04-09 04:12:56,hybrid,1,2022-04-09 04:12:56,0,980,0.029702970297029705,1,4,5,4,2,Autumn,0,3
-mpRmQaAgGMRz3FMrWELWZ8w,JIJI-C2179F9285AA,https://jiji.co.ke/electronics-smart-watch-samsung---fitness-tracker-mpRmQaAgGMRz3FMrWELWZ8w,Smart Watch Samsung - Fitness Tracker,314880.0,KES,314880.0,mid_range,3,0.0,18.13,Electronics,1,22.0,Laptops,26,Nakuru,major_city,1,jiji.co.ke,0,1.0,Top quality item at fair price. No time wasters please. View in Nakuru.,Jumia Seller,2,1,0,37,6,1,71,2022-03-22 10:34:45,wayback,2,2022-03-22 10:34:45,0,998,0.029182879377431907,0,10,1,3,1,Autumn,0,0
-mTfVc0PkwBM2fYly7qx0XOX,JIJI-9490E19F02D1,https://jiji.com.ng/vehicles-bmw-5-series---mint---low-mileage-mTfVc0PkwBM2fYly7qx0XOX,BMW 5 Series - Mint - Low Mileage,2506370.0,NGN,213041.45,mid_range,3,18807.305429862226,0.6,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.com.ng,4,0.85,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Best Price Kenya,3,1,0,33,8,1,90,2024-11-29 19:02:44,wayback,2,2024-11-29 19:02:44,0,14,0.6818181818181818,0,19,4,11,4,Spring,1,1
-mPpvPx0I9dNj001eEo8dnNz,JIJI-40A180731F75,https://jiji.co.ug/vehicles-honda-standard-black---well-maintained-mPpvPx0I9dNj001eEo8dnNz,Honda Standard Black - Well Maintained,5925530.0,UGX,462191.34,mid_range,3,0.0,1.31,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.co.ug,2,0.25,Imported item. Still under warranty. Excellent investment opportunity.,Best Price Kenya,4,1,1,38,6,1,70,2023-11-11 20:23:40,hybrid,1,2023-11-11 20:23:40,0,398,0.07009345794392523,1,20,5,11,4,Spring,1,3
-mOShVnvZ7sGRckiSSgLl5yC,JIJI-F6077296190A,https://jiji.co.ke/home & garden-skirt---mint-mOShVnvZ7sGRckiSSgLl5yC,Skirt - Mint,73050.0,KES,73050.0,mid_range,3,2215.6309671235917,8.05,Home & Garden,3,10.0,Decor,13,Kakamega,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Amazon Export,5,1,1,12,3,1,81,2024-05-07 22:10:22,wayback,2,2024-05-07 22:10:22,0,220,0.12000000000000002,0,22,1,5,2,Autumn,0,0
-myvsXiL2F0HtTInnSQ5iS8l,JIJI-B27995D6B9AF,https://jiji.co.ke/property-studio-apartment---eastleigh---ready-myvsXiL2F0HtTInnSQ5iS8l,Studio Apartment - Eastleigh - Ready,27902560.0,KES,27902560.0,luxury,2,0.0,3.87,Property,5,18.0,Land,25,Kakamega,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Direct Owner,1,1,0,36,6,1,81,2024-01-05 16:28:42,hybrid,1,2024-01-05 16:28:42,0,343,0.08042895442359249,0,16,4,1,1,Summer,2,0
-mOyFXRQcxzWQ7dUm11BnNRw,JIJI-CF2380524EFA,https://jiji.com.ng/property-2bedroom-townhouse---gated-community-mOyFXRQcxzWQ7dUm11BnNRw,2Bedroom Townhouse - Gated Community,62422810.0,NGN,5305938.85,luxury,2,0.0,0.74,Property,5,18.0,Office,31,Major City,other_area,2,jiji.com.ng,4,0.85,Top quality item at fair price. No time wasters please. View in Major City.,Nairobi Deals,3,1,0,36,5,1,75,2024-10-01 20:51:01,hybrid,1,2024-10-01 20:51:01,0,73,0.29126213592233013,0,20,1,10,4,Spring,1,1
-mnleFzHfnnuwnUG9Z8aPB4M,JIJI-75C68F475808,https://jiji.co.tz/property-5br-apartment-kileleshwa---serviced-mnleFzHfnnuwnUG9Z8aPB4M,5BR Apartment Kileleshwa - Serviced,150000000.0,TZS,7950000.0,luxury,2,0.0,1.1,Property,5,18.0,Houses,21,Major City,other_area,2,jiji.co.tz,1,0.35,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Kilimall Vendor,4,1,1,35,5,1,85,2023-02-26 19:34:44,hybrid,1,2023-02-26 19:34:44,0,656,0.043731778425655975,1,19,6,2,1,Summer,2,2
-mYeQbScelpeY4zBztyhaSdU,JIJI-D91926392B2D,https://jiji.co.tz/vehicles-subaru-pro---turbo---full-option-mYeQbScelpeY4zBztyhaSdU,Subaru Pro - Turbo - Full Option,2579990.0,TZS,136739.47,mid_range,3,11889.177167914475,0.39,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.tz,1,0.35,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Trust Dealer Kenya,3,1,0,32,7,1,90,2022-03-27 00:10:59,wayback,2,2022-03-27 00:10:59,0,993,0.029325513196480937,1,0,6,3,1,Autumn,0,2
-mnTTn40ilMphPJdU9INePpm,JIJI-BA2D595B03D7,https://jiji.co.tz/property-commercial-space-55ft²---high-traffic-mnTTn40ilMphPJdU9INePpm,Commercial Space 55ft² - High Traffic,150000000.0,TZS,7950000.0,luxury,2,0.0,1.1,Property,5,18.0,Land,25,Major City,other_area,2,jiji.co.tz,1,0.35,Imported item. Still under warranty. Excellent investment opportunity.,Quality Goods KE,5,1,1,37,6,1,70,2022-10-03 12:04:18,wayback,2,2022-10-03 12:04:18,0,803,0.03601440576230492,0,12,0,10,4,Spring,1,2
-mWEgOfrZ3mTMT30NYJVncq3,JIJI-58B6D8037795,https://jiji.co.tz/property-commercial-space-50ft²---high-traffic-mWEgOfrZ3mTMT30NYJVncq3,Commercial Space 50ft² - High Traffic,5748960.0,TZS,304694.88,mid_range,3,0.0,0.04,Property,5,18.0,Apartments,1,Major City,other_area,2,jiji.co.tz,1,0.35,Genuine property item in excellent condition. Located in Major City. Serious buyers only.,Kisumu Motors,2,1,0,37,6,1,89,2023-04-20 02:17:19,hybrid,1,2023-04-20 02:17:19,0,604,0.04731861198738171,0,2,3,4,2,Autumn,0,2
-mm4wDCc8uRGZZqHkOwOZGx4,JIJI-F4ED063B7AE3,https://jiji.co.tz/property-office-space-50m²---thika-road-cbd-mm4wDCc8uRGZZqHkOwOZGx4,Office Space 50m² - Thika Road CBD,90227680.0,TZS,4782067.04,premium,4,0.0,0.66,Property,5,18.0,Land,25,Major City,other_area,2,jiji.co.tz,1,0.35,Brand new condition. Bought recently but no longer needed. First to see will buy.,Kenyan Seller,4,1,1,34,7,1,81,2022-11-27 23:33:57,common_crawl,0,2022-11-27 23:33:57,0,747,0.03861003861003861,1,23,6,11,4,Spring,1,2
-mhKiF3jk5Gz8N2TY6nLDDnz,JIJI-19B6929021AD,https://jiji.com.ng/vehicles-nissan-pro---mint---negotiable-mhKiF3jk5Gz8N2TY6nLDDnz,Nissan Pro - Mint - Negotiable,2846480.0,NGN,241950.8,mid_range,3,0.0,0.68,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine vehicles item in excellent condition. Located in Major City. Serious buyers only.,Best Price Kenya,3,1,0,30,6,1,89,2022-07-10 17:33:28,hybrid,1,2022-07-10 17:33:28,0,887,0.03271537622682661,1,17,6,7,3,Winter,3,1
-mOGwcGoXWxKTVRgiDo1r2zl,JIJI-FD332E8128DE,https://jiji.co.za/fashion-watch-bmw-automatic---swiss-made-mOGwcGoXWxKTVRgiDo1r2zl,Watch BMW Automatic - Swiss Made,22710.0,ZAR,177138.0,mid_range,3,21122.064120398496,43.6,Fashion,2,12.0,Clothing,11,Major City,other_area,2,jiji.co.za,3,0.65,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Eldoret Electronics,3,1,0,32,6,1,79,2024-01-29 20:21:21,hybrid,1,2024-01-29 20:21:21,0,319,0.08595988538681949,0,20,0,1,1,Summer,2,4
-mvRT1OUBRknyuIRRj7afj5A,JIJI-589589C275EE,https://jiji.co.tz/vehicles-volkswagen-premium-german-engineering-mvRT1OUBRknyuIRRj7afj5A,Volkswagen Premium German Engineering,2857230.0,TZS,151433.19,mid_range,3,0.0,0.43,Vehicles,7,25.0,Trucks,39,Major City,other_area,2,jiji.co.tz,1,0.35,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Mombasa Trader,0,0,0,37,4,1,90,2023-05-05 23:50:54,wayback,2,2023-05-05 23:50:54,0,588,0.04854368932038835,0,23,4,5,2,Autumn,0,2
-mWvyKGTefrZ4v7rLm5Jqzge,JIJI-1B09EBE4683F,https://jiji.co.za/electronics-drone-lg---4k-camera-gps-mWvyKGTefrZ4v7rLm5Jqzge,Drone LG - 4K Camera GPS,21700.0,ZAR,169260.0,mid_range,3,15946.080408847489,9.74,Electronics,1,22.0,Mobile Phones,29,Major City,other_area,2,jiji.co.za,3,0.65,Top quality item at fair price. No time wasters please. View in Major City.,Jumia Seller,1,1,0,24,6,1,75,2023-05-24 10:27:35,common_crawl,0,2023-05-24 10:27:35,0,570,0.05,0,10,2,5,2,Autumn,0,4
-mIltnJlU5lTopqoZZwWhe7E,JIJI-E4D045DBF659,https://jiji.co.ke/vehicles-mazda-pro---fuel-efficient---good-mIltnJlU5lTopqoZZwWhe7E,Mazda Pro - Fuel Efficient - Good,2227120.0,KES,2227120.0,premium,4,0.0,6.29,Vehicles,7,25.0,Spare Parts,34,Machakos County,other_area,2,jiji.co.ke,0,1.0,Genuine vehicles item in excellent condition. Located in Machakos County. Serious buyers only.,Kenyan Seller,2,1,0,33,7,1,94,2024-11-27 16:45:02,hybrid,1,2024-11-27 16:45:02,0,16,0.6521739130434783,0,16,2,11,4,Spring,1,0
-mnKuLqIoDMwEnRx0rliJogq,JIJI-D17E1EB7A871,https://jiji.co.ug/vehicles-nissan-basic---like-new---negotiable-mnKuLqIoDMwEnRx0rliJogq,Nissan Basic - Like New - Negotiable,3532960.0,UGX,275570.88,mid_range,3,0.0,0.78,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.co.ug,2,0.25,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Amazon Export,3,1,0,36,7,1,79,2024-01-08 20:24:06,wayback,2,2024-01-08 20:24:06,0,340,0.08108108108108107,0,20,0,1,1,Summer,2,3
-mbh17mJOkWwPET3xrNikYuN,JIJI-0C6858E16C6B,https://jiji.co.ke/property-studio-apartment---kileleshwa---ready-mbh17mJOkWwPET3xrNikYuN,Studio Apartment - Kileleshwa - Ready,150000000.0,KES,150000000.0,luxury,2,0.0,20.81,Property,5,18.0,Houses,21,Parklands,other_area,2,jiji.co.ke,0,1.0,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Kenyan Seller,3,1,0,37,6,1,85,2022-05-11 17:13:41,hybrid,1,2022-05-11 17:13:41,0,947,0.030706243602865918,0,17,2,5,2,Autumn,0,0
-mVfqjO2tprMiZbP1uD8HqB8,JIJI-A1EA6D073C86,https://jiji.co.za/fashion-sunglasses-mdem-uv-protection-mVfqjO2tprMiZbP1uD8HqB8,Sunglasses Mdem UV Protection,19060.0,ZAR,148668.0,mid_range,3,17665.238154895582,36.59,Fashion,2,12.0,Shoes,33,Major City,other_area,2,jiji.co.za,3,0.65,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Trust Dealer Kenya,0,0,0,29,4,1,79,2024-09-04 10:54:30,hybrid,1,2024-09-04 10:54:30,0,101,0.22900763358778622,0,10,2,9,3,Spring,1,4
-moaxzIykTyxqAoV4YQrUYz0,JIJI-7F183F244D3B,https://jiji.co.ke/vehicles-mazda-elite---fuel-efficient---good-moaxzIykTyxqAoV4YQrUYz0,Mazda Elite - Fuel Efficient - Good,1390480.0,KES,1390480.0,premium,4,0.0,3.93,Vehicles,7,25.0,Motorcycles,30,Machakos,other_area,2,jiji.co.ke,0,1.0,Imported item. Still under warranty. Excellent investment opportunity.,Amazon Export,2,1,0,35,7,1,70,2023-12-02 15:18:02,wayback,2,2023-12-02 15:18:02,0,377,0.07371007371007371,1,15,5,12,4,Summer,2,0
-mCXu07dWeDl0YZhVpVBTcCV,JIJI-159B2E25FC4B,https://jiji.co.ug/property-2bedroom-townhouse---gated-community-mCXu07dWeDl0YZhVpVBTcCV,2Bedroom Townhouse - Gated Community,31293440.0,UGX,2440888.32,premium,4,0.0,0.34,Property,5,18.0,Apartments,1,Major City,other_area,2,jiji.co.ug,2,0.25,Imported item. Still under warranty. Excellent investment opportunity.,Best Price Kenya,6,1,1,36,5,1,70,2023-05-13 00:19:30,hybrid,1,2023-05-13 00:19:30,0,581,0.049099836333878884,1,0,5,5,2,Autumn,0,3
-mKxfjfM59MdNRXho8WUXBlQ,JIJI-77DF7D9069CC,https://jiji.co.tz/electronics-smart-watch-tecno---fitness-tracker-mKxfjfM59MdNRXho8WUXBlQ,Smart Watch Tecno - Fitness Tracker,221300.0,TZS,11728.9,economy,1,0.0,0.68,Electronics,1,22.0,Laptops,26,Major City,other_area,2,jiji.co.tz,1,0.35,Top quality item at fair price. No time wasters please. View in Major City.,Kenyan Seller,4,1,1,35,6,1,75,2024-11-02 13:48:01,hybrid,1,2024-11-02 13:48:01,0,41,0.4225352112676056,1,13,5,11,4,Spring,1,2
-moSOHyGEIMuNgGeZi2mEgJZ,JIJI-693907AC1FD4,https://jiji.co.za/fashion-dress-toyota-size-43---mint-moSOHyGEIMuNgGeZi2mEgJZ,Dress Toyota Size 43 - Mint,37530.0,ZAR,292734.0,mid_range,3,0.0,72.05,Fashion,2,12.0,Bags,3,Major City,other_area,2,jiji.co.za,3,0.65,Brand new condition. Bought recently but no longer needed. First to see will buy.,Kilimall Vendor,1,1,0,27,6,1,81,2023-03-19 18:54:49,hybrid,1,2023-03-19 18:54:49,0,635,0.045112781954887216,1,18,6,3,1,Autumn,0,4
-mxlOJ6IIUVJPRAgXIFOHL53,JIJI-497ADCF50558,https://jiji.co.tz/property-vacant-plot-ngara---near-main-road-mxlOJ6IIUVJPRAgXIFOHL53,Vacant Plot Ngara - Near Main Road,30600190.0,TZS,1621810.07,premium,4,0.0,0.23,Property,5,18.0,Land,25,Major City,other_area,2,jiji.co.tz,1,0.35,Well maintained land. Reason for selling: upgrading. All documents available.,Premium Items,5,1,1,34,7,1,77,2022-02-14 10:02:50,common_crawl,0,2022-02-14 10:02:50,0,1034,0.02819548872180451,0,10,0,2,1,Summer,2,2
-mcwiwKoYfy4TSXkZQJ4KsTJ,JIJI-087BB50855BD,https://jiji.co.tz/vehicles-bmw-3-series---like-new---low-mileage-mcwiwKoYfy4TSXkZQJ4KsTJ,BMW 3 Series - Like New - Low Mileage,4003060.0,TZS,212162.18,mid_range,3,0.0,0.6,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.tz,1,0.35,Well maintained cars. Reason for selling: upgrading. All documents available.,Mombasa Trader,4,1,1,37,9,1,77,2024-06-03 10:33:02,wayback,2,2024-06-03 10:33:02,0,194,0.13392857142857142,0,10,0,6,2,Winter,3,2
-mfJdyfFViiIEOmMTpeWu5fP,JIJI-AB22DF4CB757,https://jiji.com.ng/electronics-gaming-pc---rtx-3070---like-new-mfJdyfFViiIEOmMTpeWu5fP,Gaming PC - RTX 3070 - Like New,114990.0,NGN,9774.15,economy,1,1419.7936486094616,0.56,Electronics,1,22.0,TVs,35,Major City,other_area,2,jiji.com.ng,4,0.85,Brand new condition. Bought recently but no longer needed. First to see will buy.,Nakuru Properties,3,1,0,31,8,1,81,2023-09-17 16:23:10,hybrid,1,2023-09-17 16:23:10,0,453,0.06211180124223602,1,16,6,9,3,Spring,1,1
